ts,symbol,size,price,trade_id
2019-01-02 14:31:14.419045822,TDC,100,37.765,16111815
2019-01-02 14:31:14.428743063,MRT,100,9.75,16112132
2019-01-02 14:31:14.441001871,TGNA,400,10.665,16113072
2019-01-02 14:31:14.442095817,RIG,200,6.76,16113150
2019-01-02 14:31:14.482759628,GPK,100,10.585,16114994
2019-01-02 14:31:14.546351080,LBRDK,100,71.09,16118176
2019-01-02 14:31:14.567091814,BABA,31,133.79,16119153
2019-01-02 14:31:14.634794881,OLN,1300,19.69,16121118
2019-01-02 14:31:14.686804715,CCCL,100,1.9,16122924
2019-01-02 14:31:14.693025289,GIS,100,38.735,16123574
2019-01-02 14:31:14.719272431,SABR,100,21.13,16125741
2019-01-02 14:31:14.730196485,GM,200,32.64,16126860
2019-01-02 14:31:14.734239650,GM,200,32.64,16127099
2019-01-02 14:31:14.736351540,GM,500,32.64,16127214
2019-01-02 14:31:14.744093482,MFC,100,13.97,16127967
2019-01-02 14:31:14.744093482,MFC,100,13.97,16127980
2019-01-02 14:31:14.782853834,GM,100,32.65,16134573
2019-01-02 14:31:14.812028131,WPX,100,10.9,16136902
2019-01-02 14:31:14.813042756,MRO,100,13.89,16137149
2019-01-02 14:31:14.832631752,KEY,10,14.54,16139885
2019-01-02 14:31:14.834351732,NEOG,100,57.045,16140101
2019-01-02 14:31:14.845312914,NEOG,90,57.7,16140914
2019-01-02 14:31:14.900712992,XOP,22,25.82,16144702
2019-01-02 14:31:14.904263862,WATT,100,5.57,16144912
2019-01-02 14:31:15.016859312,ADSK,100,124.87,16152272
2019-01-02 14:31:15.029295312,CHKP,200,101.125,16153633
2019-01-02 14:31:15.030583245,IBKR,200,53.665,16154405
2019-01-02 14:31:15.041813111,BX,100,28.82,16156018
2019-01-02 14:31:15.082082418,PRGO,100,38.605,16160398
2019-01-02 14:31:15.082600752,NOW,100,173.52,16160507
2019-01-02 14:31:15.084860221,IWM,38,132.18,16160874
2019-01-02 14:31:15.092218609,KMB,200,112.96,16162615
2019-01-02 14:31:15.132460002,VTVT,100,2.74,16165472
2019-01-02 14:31:15.133613320,VTVT,100,2.74,16165536
2019-01-02 14:31:15.150675609,WMB,200,21.62,16166329
2019-01-02 14:31:15.151757144,DVA,200,50.915,16166424
2019-01-02 14:31:15.151818478,DVA,100,50.83,16166440
2019-01-02 14:31:15.206160830,ITUB,200,9.27,16168898
2019-01-02 14:31:15.206160830,ITUB,200,9.27,16168906
2019-01-02 14:31:15.206160830,ITUB,200,9.27,16168922
2019-01-02 14:31:15.206160830,ITUB,500,9.27,16168942
2019-01-02 14:31:15.208304205,SPY,500,246.39,16169367
2019-01-02 14:31:15.208595466,SPXS,100,32.25,16169504
2019-01-02 14:31:15.213016150,STWD,100,19.5,16169943
2019-01-02 14:31:15.215756809,INFO,100,46.98,16170066
2019-01-02 14:31:15.240022120,AES,100,14.27,16172643
2019-01-02 14:31:15.241324642,CHS,100,5.52,16172809
2019-01-02 14:31:15.242533391,HST,100,16.41,16173056
2019-01-02 14:31:15.243617247,PBR.A,300,11.74,16173386
2019-01-02 14:31:15.244845116,MCK,100,110.025,16173864
2019-01-02 14:31:15.251740158,PEB,100,27.77,16175016
2019-01-02 14:31:15.255229949,LPI,100,3.35,16175224
2019-01-02 14:31:15.326036964,JPM,200,96.205,16180243
2019-01-02 14:31:15.370307766,TWTR,100,27.98,16183294
2019-01-02 14:31:15.374105175,NOW,100,173.19,16184132
2019-01-02 14:31:15.374105175,NOW,47,173.19,16184148
2019-01-02 14:31:15.434629038,NOW,100,173.52,16187772
2019-01-02 14:31:15.511980536,TWLO,100,84.82,16195345
2019-01-02 14:31:15.581541801,JPM,1,96.18,16200803
2019-01-02 14:31:15.582559627,XLF,2,23.475,16201120
2019-01-02 14:31:15.582559627,XLF,98,23.475,16201140
2019-01-02 14:31:15.593588890,ADNT,100,14.975,16203432
2019-01-02 14:31:15.667298111,CCXI,1,10.64,16207616
2019-01-02 14:31:15.692688730,CENX,10,7.22,16210143
2019-01-02 14:31:15.738733376,XLF,2,23.475,16214163
2019-01-02 14:31:15.738733376,XLF,98,23.475,16214173
2019-01-02 14:31:15.743907477,ETSY,100,46.07,16214402
2019-01-02 14:31:15.769942471,M,100,29.29,16215442
2019-01-02 14:31:15.770468682,M,100,29.29,16215477
2019-01-02 14:31:15.770923001,M,100,29.29,16215502
2019-01-02 14:31:15.812097329,DBP,100,36.3,16217634
2019-01-02 14:31:15.824606942,JPM,99,96.18,16219317
2019-01-02 14:31:15.891334170,IYR,100,73.95,16223106
2019-01-02 14:31:15.892060505,IFF,40,133.56,16223239
2019-01-02 14:31:15.924667704,CLM,100,10.98,16224702
2019-01-02 14:31:15.955826551,CMS,100,49.505,16226338
2019-01-02 14:31:15.973899483,ARR,100,20.315,16226932
2019-01-02 14:31:16.046015268,AAPL,100,155.005,16232190
2019-01-02 14:31:16.125539341,MSFT,100,99.1,16239540
2019-01-02 14:31:16.126681715,MSFT,100,99.1,16239587
2019-01-02 14:31:16.127846888,MSFT,400,99.1,16239649
2019-01-02 14:31:16.155275130,ADSK,100,124.83,16241081
2019-01-02 14:31:16.208036127,BCOR,100,26.01,16243040
2019-01-02 14:31:16.208036127,BCOR,76,25.94,16243051
2019-01-02 14:31:16.209315418,BCOR,24,25.94,16243357
2019-01-02 14:31:16.268628139,TAL,100,26.36,16246089
2019-01-02 14:31:16.286488156,TSLA,100,307.335,16246725
2019-01-02 14:31:16.370986416,LBRDK,100,71.165,16251417
2019-01-02 14:31:16.409065950,ABBV,100,91.165,16254052
2019-01-02 14:31:16.409777371,ABBV,100,91.165,16254093
2019-01-02 14:31:16.413086415,ABBV,100,91.19,16254300
2019-01-02 14:31:16.428515590,ABBV,200,91.18,16256159
2019-01-02 14:31:16.430839415,ABBV,100,91.18,16256538
2019-01-02 14:31:16.433251556,ABBV,100,91.18,16256756
2019-01-02 14:31:16.437178802,ABBV,100,91.18,16256901
2019-01-02 14:31:16.444231600,ABBV,100,91.18,16257244
2019-01-02 14:31:16.447684468,ABBV,100,91.18,16257612
2019-01-02 14:31:16.450091453,ABBV,100,91.18,16257763
2019-01-02 14:31:16.482510151,F,200,7.525,16259324
2019-01-02 14:31:16.508267834,SUPV,100,8.51,16260979
2019-01-02 14:31:16.560435192,FRC,100,86.8,16263636
2019-01-02 14:31:16.594391136,MSFT,100,99.105,16265051
2019-01-02 14:31:16.595156388,MSFT,100,99.1,16265136
2019-01-02 14:31:16.606023729,GLW,100,29.565,16265781
2019-01-02 14:31:16.606023729,GLW,100,29.565,16265787
2019-01-02 14:31:16.609743856,ABBV,100,91.18,16265930
2019-01-02 14:31:16.696624623,D,200,71.165,16272162
2019-01-02 14:31:16.716737046,GIS,100,38.735,16273571
2019-01-02 14:31:16.750927421,ITUB,100,9.27,16276537
2019-01-02 14:31:16.861486237,EPZM,200,5.81,16280796
2019-01-02 14:31:16.862146706,BHGE,100,21.175,16280808
2019-01-02 14:31:16.864127145,SPY,100,246.35,16280891
2019-01-02 14:31:16.864127145,SPY,100,246.35,16280899
2019-01-02 14:31:16.869191112,BHGE,400,21.175,16281037
2019-01-02 14:31:16.876361039,BHGE,700,21.175,16281509
2019-01-02 14:31:16.909018205,JW.A,10,46.295,16284353
2019-01-02 14:31:16.985388860,CMS,100,49.46,16289138
2019-01-02 14:31:16.992854913,CMS,100,49.5,16289663
2019-01-02 14:31:17.006513589,GDDY,200,63.99,16291024
2019-01-02 14:31:17.008494725,AMGN,400,192.285,16291382
2019-01-02 14:31:17.009044228,MRT,100,9.76,16291422
2019-01-02 14:31:17.023422587,AMGN,400,192.29,16292522
2019-01-02 14:31:17.027775136,AMGN,600,192.29,16293268
2019-01-02 14:31:17.066042002,MOMO,100,23.29,16296977
2019-01-02 14:31:17.066633951,IEMG,400,46.595,16297014
2019-01-02 14:31:17.068248363,FRC,200,86.86,16297175
2019-01-02 14:31:17.085880446,XOP,100,25.82,16298115
2019-01-02 14:31:17.102242393,BABA,160,133.8,16299356
2019-01-02 14:31:17.167613398,CCCL,340,1.82,16302242
2019-01-02 14:31:17.176703845,EEM,100,38.6,16303222
2019-01-02 14:31:17.182800314,UPRO,200,33.24,16307168
2019-01-02 14:31:17.184248340,C,100,50.835,16307491
2019-01-02 14:31:17.240462601,PYPL,50,82.57,16313034
2019-01-02 14:31:17.243104461,SPY,100,246.39,16313204
2019-01-02 14:31:17.243104461,SPY,2400,246.39,16313214
2019-01-02 14:31:17.261864580,ADBE,25,220.67,16314355
2019-01-02 14:31:17.279505076,VNQ,100,73.43,16315701
2019-01-02 14:31:17.279505076,VNQ,200,73.43,16315710
2019-01-02 14:31:17.304150335,ABBV,800,91.18,16317119
2019-01-02 14:31:17.313096685,SPY,100,246.4,16317604
2019-01-02 14:31:17.380953832,SPY,500,246.4,16320461
2019-01-02 14:31:17.439628148,AAPL,100,155.115,16323248
2019-01-02 14:31:17.517423075,SPY,100,246.39,16328409
2019-01-02 14:31:17.523495205,VNQ,100,73.44,16328618
2019-01-02 14:31:17.523495205,VNQ,200,73.44,16328623
2019-01-02 14:31:17.592933951,GLW,100,29.565,16331281
2019-01-02 14:31:17.611952090,GLW,100,29.565,16332069
2019-01-02 14:31:17.628396572,KSS,100,65.75,16332850
2019-01-02 14:31:17.631425519,GLW,100,29.565,16332983
2019-01-02 14:31:17.681670251,CI,100,187.205,16334936
2019-01-02 14:31:17.704791410,SPY,100,246.4,16335527
2019-01-02 14:31:17.737295372,XLP,100,50.37,16337083
2019-01-02 14:31:17.741583114,FOXA,100,47.72,16337212
2019-01-02 14:31:17.775299416,OHI,307,33.785,16338685
2019-01-02 14:31:17.785096189,SPY,500,246.41,16339242
2019-01-02 14:31:17.789101346,VNQ,100,73.43,16339573
2019-01-02 14:31:17.900463594,VNQ,100,73.43,16343518
2019-01-02 14:31:17.900463594,VNQ,400,73.43,16343523
2019-01-02 14:31:17.950438305,AR,30,9.04,16345677
2019-01-02 14:31:17.978014769,CMS,100,49.485,16346558
2019-01-02 14:31:17.987481250,OIH,100,13.75,16347082
2019-01-02 14:31:18.005112138,BX,100,28.79,16351973
2019-01-02 14:31:18.056814658,AAPL,66,155.12,16357424
2019-01-02 14:31:18.094344136,ATSG,200,22.4,16359800
2019-01-02 14:31:18.108865035,SYRS,100,5.45,16361939
2019-01-02 14:31:18.108882296,SYRS,100,5.45,16361960
2019-01-02 14:31:18.126840632,TMUS,200,62.94,16362737
2019-01-02 14:31:18.152132745,EBAY,100,27.77,16364386
2019-01-02 14:31:18.170500499,ABBV,100,91.12,16365105
2019-01-02 14:31:18.218100099,PBR,300,13.12,16369608
2019-01-02 14:31:18.218525730,PFE,100,43.22,16369765
2019-01-02 14:31:18.218525730,PFE,100,43.22,16369784
2019-01-02 14:31:18.266140301,AVB,18,172.49,16378387
2019-01-02 14:31:18.266140301,AVB,31,172.51,16378397
2019-01-02 14:31:18.290091112,NLSN,100,22.86,16380813
2019-01-02 14:31:18.300532777,MCHI,100,51.585,16383664
2019-01-02 14:31:18.317175871,HUYA,100,15.155,16386368
2019-01-02 14:31:18.358532886,LNC,100,50.39,16390164
2019-01-02 14:31:18.360442790,LITE,100,40.7,16390276
2019-01-02 14:31:18.360442790,LITE,100,40.7,16390282
2019-01-02 14:31:18.463627526,TSLA,100,307.94,16398438
2019-01-02 14:31:18.463852765,TSLA,460,307.94,16398460
2019-01-02 14:31:18.477772386,PGNX,400,4.06,16399162
2019-01-02 14:31:18.613078717,LW,10,73.115,16404462
2019-01-02 14:31:18.628148087,QQQ,100,151.47,16405567
2019-01-02 14:31:18.679346680,TEAM,100,86.05,16408173
2019-01-02 14:31:18.716229211,KEYW,100,6.4,16409022
2019-01-02 14:31:18.729883908,IYR,100,73.95,16409744
2019-01-02 14:31:18.743434133,SBGI,10,26.135,16411065
2019-01-02 14:31:18.784906378,VEU,100,45.01,16413300
2019-01-02 14:31:18.828516368,FB,200,130.065,16414803
2019-01-02 14:31:18.828516368,FB,100,130.05,16414812
2019-01-02 14:31:18.828516368,FB,100,130.04,16414829
2019-01-02 14:31:18.828516368,FB,100,130.04,16414836
2019-01-02 14:31:18.828516368,FB,100,130.02,16414842
2019-01-02 14:31:18.828516368,FB,100,129.97,16414847
2019-01-02 14:31:18.828516368,FB,100,129.97,16414854
2019-01-02 14:31:18.835070020,FCEL,100,0.5501,16415170
2019-01-02 14:31:18.925692027,DPZ,10,245.19,16417651
2019-01-02 14:31:19.058205214,ASHR,100,21.625,16422879
2019-01-02 14:31:19.066389510,XLNX,100,83.805,16423223
2019-01-02 14:31:19.079315461,TJX,100,44.26,16425347
2019-01-02 14:31:19.094561209,CADE,100,16.77,16428540
2019-01-02 14:31:19.192709503,AAPL,50,155.2,16433353
2019-01-02 14:31:19.192731525,AAPL,50,155.2,16433400
2019-01-02 14:31:19.236956556,CME,10,186.7,16437118
2019-01-02 14:31:19.293219260,TMUS,100,62.945,16442262
2019-01-02 14:31:19.300892636,ADSK,100,124.93,16442549
2019-01-02 14:31:19.307714988,OIH,200,13.74,16443277
2019-01-02 14:31:19.318991241,OIH,900,13.74,16443966
2019-01-02 14:31:19.328920608,OIH,500,13.74,16444192
2019-01-02 14:31:19.342058085,TMUS,100,62.87,16444981
2019-01-02 14:31:19.351254800,KGC,300,3.225,16445448
2019-01-02 14:31:19.422153905,JNK,1200,33.43,16449949
2019-01-02 14:31:19.423363052,JNK,100,33.43,16449997
2019-01-02 14:31:19.434132683,JNK,29,33.43,16450485
2019-01-02 14:31:19.467059136,BX,47,28.79,16452341
2019-01-02 14:31:19.566859843,JD,100,20.37,16457801
2019-01-02 14:31:19.567235224,JD,100,20.37,16457832
2019-01-02 14:31:19.609575686,SPY,100,246.37,16460631
2019-01-02 14:31:19.655682628,JPS,100,8.215,16463395
2019-01-02 14:31:19.656898825,JPS,200,8.215,16463480
2019-01-02 14:31:19.695177544,INFY,100,9.5,16465506
2019-01-02 14:31:19.718992570,VNQ,100,73.43,16467099
2019-01-02 14:31:19.811798290,SNV,100,31.53,16470856
2019-01-02 14:31:19.838963949,BBBY,100,11.185,16472189
2019-01-02 14:31:19.853028488,SIRI,100,5.705,16472569
2019-01-02 14:31:19.863924738,X,100,17.81,16472890
2019-01-02 14:31:19.921897514,ANAB,1,63.49,16474639
2019-01-02 14:31:19.950298669,SNV,100,31.535,16475353
2019-01-02 14:31:19.967881247,CG,200,15.585,16475993
2019-01-02 14:31:20.005987238,SIRI,200,5.705,16477301
2019-01-02 14:31:20.005987238,SIRI,100,5.705,16477307
2019-01-02 14:31:20.008311080,SIRI,172,5.705,16477515
2019-01-02 14:31:20.021577679,SIRI,100,5.71,16479063
2019-01-02 14:31:20.026449930,SIRI,100,5.71,16479472
2019-01-02 14:31:20.028062985,SQQQ,100,17.635,16479992
2019-01-02 14:31:20.031027062,SNN,100,36.505,16480727
2019-01-02 14:31:20.041406400,P,100,8.1,16481811
2019-01-02 14:31:20.097538792,SNN,600,36.505,16484540
2019-01-02 14:31:20.107029903,SNN,1600,36.505,16484907
2019-01-02 14:31:20.137559424,AMD,100,18.09,16486414
2019-01-02 14:31:20.138354546,AKS,100,2.2,16486551
2019-01-02 14:31:20.142482214,ARD,1000,10.88,16486832
2019-01-02 14:31:20.147016985,KO,100,47.12,16487324
2019-01-02 14:31:20.147463457,BKD,100,6.61,16487500
2019-01-02 14:31:20.151426946,TSLA,50,307.73,16488068
2019-01-02 14:31:20.152472769,AZRE,100,8.85,16488186
2019-01-02 14:31:20.164091019,FFIC,1,21.18,16488844
2019-01-02 14:31:20.166331455,ARES,100,17.35,16489231
2019-01-02 14:31:20.167997465,TSLA,100,307.64,16489697
2019-01-02 14:31:20.207925153,CHKP,100,101.125,16497611
2019-01-02 14:31:20.232875018,NDLS,100,6.79,16500161
2019-01-02 14:31:20.248949316,MS,100,38.82,16501180
2019-01-02 14:31:20.254299295,ABBV,100,91.145,16501764
2019-01-02 14:31:20.287804765,NRG,100,39.05,16503667
2019-01-02 14:31:20.287895725,NRG,100,39.05,16503690
2019-01-02 14:31:20.298096255,CME,24,186.645,16504441
2019-01-02 14:31:20.316820531,CME,92,186.44,16505781
2019-01-02 14:31:20.318491926,FB,64,130.06,16506057
2019-01-02 14:31:20.324160607,CHFC,100,36.1,16507280
2019-01-02 14:31:20.411877698,WEC,100,69.105,16514632
2019-01-02 14:31:20.422141290,TSLA,100,307.73,16515697
2019-01-02 14:31:20.451790716,SYF,100,23.22,16518744
2019-01-02 14:31:20.452769708,BGNE,100,136.175,16518875
2019-01-02 14:31:20.552174006,CAH,100,44.135,16524822
2019-01-02 14:31:20.557105306,MCHP,100,70.335,16525120
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525230
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525235
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525243
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525249
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525255
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525261
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525266
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525271
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525277
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525282
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525287
2019-01-02 14:31:20.560524806,AMSF,100,55.705,16525293
2019-01-02 14:31:20.560524806,AMSF,100,55.6,16525300
2019-01-02 14:31:20.582004078,TSLA,100,307.69,16526999
2019-01-02 14:31:20.594905036,ATI,700,21.115,16527692
2019-01-02 14:31:20.594905036,ATI,300,21.115,16527701
2019-01-02 14:31:20.612412138,MCHP,300,70.34,16529393
2019-01-02 14:31:20.619800835,FDC,100,16.46,16529856
2019-01-02 14:31:20.687277523,PODD,100,77.985,16534558
2019-01-02 14:31:20.736176142,AFL,100,44.635,16536101
2019-01-02 14:31:20.758670951,AKBA,100,5.34,16537083
2019-01-02 14:31:20.765967847,MSFT,200,99.165,16537279
2019-01-02 14:31:20.772815448,FOX,100,47.385,16537654
2019-01-02 14:31:20.833744204,TSN,100,53.125,16541920
2019-01-02 14:31:20.877317041,WM,100,88.2,16543733
2019-01-02 14:31:20.896740085,IYR,100,73.96,16544284
2019-01-02 14:31:20.922421965,WTT,100,1.71,16546078
2019-01-02 14:31:20.951121060,ACN,100,138.89,16547358
2019-01-02 14:31:20.990407158,BABA,100,133.82,16550433
2019-01-02 14:31:20.993771208,AMD,100,18.09,16550658
2019-01-02 14:31:21.006863269,AMD,100,18.07,16552092
2019-01-02 14:31:21.066678297,BABA,100,133.795,16555594
2019-01-02 14:31:21.068408949,BABA,100,133.795,16555651
2019-01-02 14:31:21.072923566,MSFT,200,99.16,16556765
2019-01-02 14:31:21.072923566,MSFT,200,99.16,16556786
2019-01-02 14:31:21.085897798,AMAT,100,32.32,16557761
2019-01-02 14:31:21.108279129,MS,100,38.81,16559279
2019-01-02 14:31:21.230091960,BP,100,37.495,16564898
2019-01-02 14:31:21.235978800,CTRP,100,26.46,16565169
2019-01-02 14:31:21.246807428,IYR,100,73.95,16565808
2019-01-02 14:31:21.248215188,BAC,200,24.085,16565927
2019-01-02 14:31:21.261502415,TSLA,100,307.69,16566492
2019-01-02 14:31:21.299227185,MS,100,38.8,16568503
2019-01-02 14:31:21.304889985,XOM,100,67.3,16569211
2019-01-02 14:31:21.329686408,IBN,300,10.34,16570791
2019-01-02 14:31:21.330311417,SPY,100,246.4,16570842
2019-01-02 14:31:21.411730086,FDC,800,16.46,16573599
2019-01-02 14:31:21.420994013,SPY,100,246.39,16573967
2019-01-02 14:31:21.426053852,RCL,33,96.48,16574505
2019-01-02 14:31:21.451803169,ABBV,100,91.185,16575688
2019-01-02 14:31:21.538056929,FRC,1000,86.79,16580217
2019-01-02 14:31:21.556516189,AAL,100,31.46,16581252
2019-01-02 14:31:21.566374101,HOLX,100,39.345,16582387
2019-01-02 14:31:21.566374101,HOLX,100,39.345,16582397
2019-01-02 14:31:21.572183913,AAL,100,31.46,16582833
2019-01-02 14:31:21.624554188,SYF,300,23.225,16585992
2019-01-02 14:31:21.624554188,SYF,100,23.225,16586038
2019-01-02 14:31:21.625571329,CAG,264,21.05,16586334
2019-01-02 14:31:21.627694910,SYF,100,23.225,16586499
2019-01-02 14:31:21.629709310,SYF,100,23.225,16586669
2019-01-02 14:31:21.660770692,IEMG,2000,46.605,16590164
2019-01-02 14:31:21.661840877,MCHP,95,70.41,16590357
2019-01-02 14:31:21.679951676,ABT,100,70.65,16592180
2019-01-02 14:31:21.711389801,FDC,200,16.43,16593917
2019-01-02 14:31:21.716577208,BX,100,28.79,16594133
2019-01-02 14:31:21.859085489,CMS,100,49.485,16600415
2019-01-02 14:31:21.908782778,MKC,100,138.08,16603781
2019-01-02 14:31:21.908863347,MKC,100,138.11,16603815
2019-01-02 14:31:21.938806241,VEU,100,45.01,16605793
2019-01-02 14:31:21.995882729,HURN,1,51.3,16608131
2019-01-02 14:31:22.005891870,GDDY,200,63.99,16608617
2019-01-02 14:31:22.029519355,SIRI,100,5.71,16609674
2019-01-02 14:31:22.051327742,P,100,8.095,16610466
2019-01-02 14:31:22.094574463,NOW,30,173.0,16614107
2019-01-02 14:31:22.097978150,SIRI,100,5.71,16614342
2019-01-02 14:31:22.097978150,SIRI,100,5.71,16614352
2019-01-02 14:31:22.143301428,M,100,29.24,16617075
2019-01-02 14:31:22.190298009,AMC,100,11.95,16618989
2019-01-02 14:31:22.192479285,AMD,100,18.1,16619274
2019-01-02 14:31:22.209513381,AMC,91,11.9,16620091
2019-01-02 14:31:22.310057842,TSLA,100,307.735,16624686
2019-01-02 14:31:22.342585375,ADSK,100,124.86,16627595
2019-01-02 14:31:22.395297731,BP,100,37.51,16630377
2019-01-02 14:31:22.427560021,MRT,137,9.775,16632343
2019-01-02 14:31:22.428765579,MRT,127,9.775,16632397
2019-01-02 14:31:22.440514487,MRT,100,9.77,16633166
2019-01-02 14:31:22.447302532,SFM,100,23.205,16633379
2019-01-02 14:31:22.475381724,AVB,200,172.42,16634920
2019-01-02 14:31:22.481864781,FRC,1000,86.785,16635456
2019-01-02 14:31:22.486344236,TSLA,100,307.735,16635694
2019-01-02 14:31:22.500477954,FXI,2200,38.28,16636402
2019-01-02 14:31:22.519706689,TSLA,2,307.735,16638209
2019-01-02 14:31:22.520286028,AMD,254,18.08,16638245
2019-01-02 14:31:22.521449278,AMD,946,18.08,16638325
2019-01-02 14:31:22.571336781,BK,100,46.52,16641095
2019-01-02 14:31:22.572488160,FTI,100,19.075,16641171
2019-01-02 14:31:22.608713175,EQNR,100,20.89,16643164
2019-01-02 14:31:22.623498219,BTI,300,31.23,16644363
2019-01-02 14:31:22.682633080,CHTR,100,281.0,16648057
2019-01-02 14:31:22.682633080,CHTR,100,281.0,16648062
2019-01-02 14:31:22.696245137,KO,300,47.11,16649486
2019-01-02 14:31:22.696245137,KO,100,47.11,16649496
2019-01-02 14:31:22.710684578,CHTR,100,281.0,16650234
2019-01-02 14:31:22.710684578,CHTR,100,281.0,16650239
2019-01-02 14:31:22.712743276,CHTR,100,281.0,16650316
2019-01-02 14:31:22.719882907,CHTR,100,281.0,16650643
2019-01-02 14:31:22.732937158,CIG,50,3.61,16651632
2019-01-02 14:31:22.742986504,KBE,100,36.84,16651988
2019-01-02 14:31:22.783203387,CSX,100,60.52,16653302
2019-01-02 14:31:22.820677662,FB,100,130.08,16655417
2019-01-02 14:31:22.859517946,CIG,400,3.61,16658544
2019-01-02 14:31:22.880401017,TSLA,100,307.92,16660849
2019-01-02 14:31:22.881135994,TSLA,48,307.95,16661059
2019-01-02 14:31:22.940633602,SIRI,100,5.71,16664560
2019-01-02 14:31:22.940633602,SIRI,100,5.71,16664565
2019-01-02 14:31:22.975460936,FB,100,129.945,16665825
2019-01-02 14:31:23.014655181,GIS,600,38.74,16668123
2019-01-02 14:31:23.054836954,ISRG,100,468.545,16670292
2019-01-02 14:31:23.087646216,RIG,300,6.74,16671535
2019-01-02 14:31:23.109698724,OHI,100,33.79,16673250
2019-01-02 14:31:23.181573546,QQQ,100,151.49,16676483
2019-01-02 14:31:23.202473504,SSNC,100,44.3,16677992
2019-01-02 14:31:23.204230057,GLW,100,29.56,16678123
2019-01-02 14:31:23.224210829,GLW,100,29.56,16679358
2019-01-02 14:31:23.240225608,GLW,100,29.56,16680214
2019-01-02 14:31:23.259316977,GLW,100,29.56,16680970
2019-01-02 14:31:23.265007496,DXCM,100,117.45,16681577
2019-01-02 14:31:23.269124379,KR,100,27.42,16681985
2019-01-02 14:31:23.282312601,PNC,100,115.55,16682471
2019-01-02 14:31:23.324568450,CLX,100,153.32,16684766
2019-01-02 14:31:23.429193125,CTAS,100,165.715,16690357
2019-01-02 14:31:23.436516320,HUM,50,283.63,16691445
2019-01-02 14:31:23.437944928,OUT,100,17.785,16691816
2019-01-02 14:31:23.439962653,WB,50,56.34,16692350
2019-01-02 14:31:23.442169763,WB,100,56.34,16692618
2019-01-02 14:31:23.443320436,WB,50,56.34,16692811
2019-01-02 14:31:23.456942668,FRC,200,86.85,16693677
2019-01-02 14:31:23.486826336,FIS,66,101.85,16694942
2019-01-02 14:31:23.515149738,GIS,100,38.75,16695911
2019-01-02 14:31:23.530803024,AVGO,100,247.54,16697311
2019-01-02 14:31:23.605673829,PEP,400,109.91,16700732
2019-01-02 14:31:23.733900912,BBBY,100,11.18,16705266
2019-01-02 14:31:23.783081859,COST,1,200.67,16707194
2019-01-02 14:31:23.863094605,JPM,400,96.24,16710550
2019-01-02 14:31:23.863345941,JPM,100,96.24,16710601
2019-01-02 14:31:23.865316385,SBNY,200,100.71,16711135
2019-01-02 14:31:23.886764668,SPY,100,246.4,16712959
2019-01-02 14:31:23.896452031,FCX,800,10.02,16713466
2019-01-02 14:31:23.958925479,MA,18,186.42,16715752
2019-01-02 14:31:24.009224895,XLF,2,23.485,16717819
2019-01-02 14:31:24.009224895,XLF,98,23.485,16717827
2019-01-02 14:31:24.125750228,MDB,100,79.945,16724484
2019-01-02 14:31:24.170166491,XLNX,100,83.88,16726531
2019-01-02 14:31:24.174304509,WP,100,74.75,16726736
2019-01-02 14:31:24.250292908,T,100,28.53,16730173
2019-01-02 14:31:24.298012255,ACN,200,138.835,16733839
2019-01-02 14:31:24.305367274,XLF,100,23.485,16735735
2019-01-02 14:31:24.306568860,XLF,200,23.485,16736039
2019-01-02 14:31:24.307880483,XLF,2,23.485,16736247
2019-01-02 14:31:24.307880483,XLF,100,23.485,16736260
2019-01-02 14:31:24.307880483,XLF,98,23.485,16736267
2019-01-02 14:31:24.309027067,XLF,2,23.485,16736439
2019-01-02 14:31:24.309027067,XLF,98,23.485,16736451
2019-01-02 14:31:24.336434002,FB,100,130.05,16738546
2019-01-02 14:31:24.422135955,TSLA,50,309.11,16742269
2019-01-02 14:31:24.427129807,PNC,100,115.55,16742488
2019-01-02 14:31:24.432774218,TSLA,49,309.14,16742767
2019-01-02 14:31:24.439866643,USAK,10,14.61,16743093
2019-01-02 14:31:24.442936392,SFM,100,23.31,16743252
2019-01-02 14:31:24.489122540,CMP,400,41.135,16745053
2019-01-02 14:31:24.532356474,FORM,100,13.8,16748153
2019-01-02 14:31:24.546818653,BA,33,315.93,16749193
2019-01-02 14:31:24.550856972,CBLK,100,13.05,16750024
2019-01-02 14:31:24.578235233,TSLA,64,309.07,16751723
2019-01-02 14:31:24.641973560,GM,100,32.71,16754918
2019-01-02 14:31:24.643048910,ITCI,100,10.91,16754959
2019-01-02 14:31:24.643048910,ITCI,100,10.91,16754967
2019-01-02 14:31:24.656060702,YUMC,500,33.38,16755805
2019-01-02 14:31:24.685021876,CC,100,27.68,16756832
2019-01-02 14:31:24.762556173,BX,100,28.76,16762640
