d,end,avail,ttm_ni,ttm_rev,sh,eps,eps_norm,raw,adj,pe,pe_norm,pe_divadj,ps,ps_divadj
2020-03-06,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,72.25749969482422,69.71273040771484,23.118509877198083,23.118509877198083,22.30432070447969,4.968333878899945,4.793358775740719
2020-03-09,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,66.5425033569336,64.19901275634766,21.290018719274176,21.290018719274176,20.540227890286392,4.575377991369215,4.41424255497923
2020-03-10,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,71.33499908447266,68.82273864746094,22.82335934525044,22.82335934525044,22.019571254430165,4.9049039089304225,4.732164073002783
2020-03-11,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,68.85749816894531,66.43245697021484,22.03069243000581,22.03069243000581,21.25480979993636,4.734554093539539,4.567811341627743
2020-03-12,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,62.057498931884766,59.871944427490234,19.855058756119025,19.855058756119025,19.15579897532953,4.266994785112462,4.116718834045427
2020-03-13,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,69.49250030517578,67.04508972167969,22.23385892788475,22.23385892788475,21.45081929895933,4.778216033683222,4.609935191294305
2020-03-16,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,60.5525016784668,58.41996383666992,19.373540657440728,19.373540657440728,18.69124335449916,4.163513086003193,4.0168824933009315
2020-03-17,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,63.21500015258789,60.98868942260742,20.2253968319826,20.2253968319826,19.513097253141066,4.346583098491361,4.193504801132108
2020-03-18,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,61.66749954223633,59.495689392089844,19.730279947278863,19.730279947278863,19.035417619913318,4.2401789225580675,4.090848015827503
2020-03-19,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,61.19499969482422,59.03983688354492,19.57910543341516,19.57910543341516,18.889569358267806,4.207690433341206,4.059504176481405
2020-03-20,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,57.310001373291016,55.291656494140625,18.336115121702278,18.336115121702278,17.690353419162037,3.9405628844796525,3.8017840548116038
2020-03-23,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,56.092498779296875,54.11703109741211,17.946579836594925,17.946579836594925,17.31453652886046,3.856848952902486,3.7210183048447445
2020-03-24,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,61.720001220703125,59.54634094238281,19.74707765792939,19.74707765792939,19.05162338915096,4.2437888712682685,4.094330752074982
2020-03-25,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,61.380001068115234,59.21831512451172,19.63829591321016,19.63829591321016,18.946672786895732,4.220410892732228,4.071776113581179
2020-03-26,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,64.61000061035156,62.334564208984375,20.67172187779394,20.67172187779394,19.943704728818172,4.442501557677746,4.286045441566042
2020-03-27,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,61.935001373291016,59.7537727355957,19.815866132097394,19.815866132097394,19.117990395766064,4.258572008611554,4.108593498642926
2020-03-30,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,63.70249938964844,61.45903396606445,20.381370343032803,20.381370343032803,19.6635821857712,4.380102926684354,4.225845094387241
2020-03-31,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,63.5724983215332,61.33360290527344,20.33977699992016,20.33977699992016,19.62345099897327,4.371164218401644,4.217220614002141
2020-04-01,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,60.227500915527344,58.10639953613281,19.269557909908006,19.269557909908006,18.590919659246484,4.141166446443285,3.995322210366264
2020-04-02,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,61.23249816894531,59.07600784301758,19.591102926381424,19.591102926381424,18.901142118014103,4.210268780781537,4.061991245701062
2020-04-03,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,60.352500915527344,58.226993560791016,19.309551180459227,19.309551180459227,18.62950325488661,4.149761287636039,4.003614102292122
2020-04-06,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,65.61750030517578,63.306583404541016,20.994067540796948,20.994067540796948,20.254698542169173,4.511775956707845,4.352880246542985
2020-04-07,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,64.85749816894531,62.5733528137207,20.750907772366787,20.750907772366787,20.020104227008318,4.459519175371407,4.302464242656827
2020-04-08,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,66.51750183105469,64.17488861083984,21.28201957696483,21.28201957696483,20.532509462461505,4.573658918213169,4.412583809382825
2020-04-09,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,66.99749755859375,64.63799285888672,21.435592368924024,21.435592368924024,20.68067789034597,4.606662814624359,4.4444262691240475
2020-04-13,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,68.3125,65.9066390991211,21.856322356241417,21.856322356241417,21.08657638890181,4.697080711840124,4.53165677284084
2020-04-14,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,71.76249694824219,69.23515319824219,22.960135647056866,22.960135647056866,22.1515217080994,4.934298118925147,4.76052117355915
2020-04-15,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,71.10749816894531,68.6032485961914,22.75057129992776,22.75057129992776,21.94934625440038,4.889261235009113,4.717072215930375
2020-04-16,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,71.67250061035156,69.14832305908203,22.931341663937836,22.931341663937836,22.123740738119942,4.9281100850683535,4.754550843504541
2020-04-17,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,70.69999694824219,68.2101058959961,22.620192847371502,22.620192847371502,21.823561755407194,4.861241968786738,4.69004022333622
2020-04-20,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,69.23249816894531,66.79428100585938,22.150672241659468,22.150672241659468,21.37057401233209,4.760338617117801,4.592689902636431
2020-04-21,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,67.09249877929688,64.72962951660156,21.46598764510223,21.46598764510223,20.70999668750116,4.613194977864848,4.450727089287999
2020-04-22,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,69.0250015258789,66.59407043457031,22.084284486582472,22.084284486582472,21.306517407973868,4.746071411556318,4.5789236781137115
2020-04-23,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,68.75749969482422,66.33599090576172,21.998698301763937,21.998698301763937,21.22394585261888,4.72767832550283,4.561178457592026
2020-04-24,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,70.74250030517578,68.25109100341797,22.633791633396942,22.633791633396942,21.836674783324746,4.864164445610764,4.692858307252693
2020-04-27,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,70.7925033569336,68.29934692382812,22.64978991801564,22.64978991801564,21.852114079970036,4.8676025919228545,4.696176323032977
2020-04-28,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,69.6449966430664,67.1922378540039,22.28264954627939,22.28264954627939,21.497898779496527,4.788701488136394,4.620052909927402
2020-04-29,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,71.93250274658203,69.39917755126953,23.01452835016312,23.01452835016312,22.20400067072029,4.945987501633775,4.771799279687265
2020-04-30,2019-12-28,2020-01-29,57527000000.0,267683000000.0,18405543000.0,3.1255258266490697,3.1255258266490697,73.44999694824219,70.86324310302734,23.50004479949833,23.50004479949833,22.672422828449655,5.050328475027328,4.8724665669923874
2020-05-01,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,72.26750183105469,69.7223892211914,22.8739785711727,22.8739785711727,22.068404145266403,4.883684604317642,4.711691288454843
2020-05-04,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,73.29000091552734,70.7088623046875,23.197618126362368,23.197618126362368,22.380640815985686,4.9527829252813556,4.7783550486288995
2020-05-05,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,74.38999938964844,71.77012634277344,23.54578764776343,23.54578764776343,22.716550183965282,5.027118490739212,4.850073022996308
2020-05-06,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,75.15750122070312,72.51060485839844,23.7887159349197,23.7887159349197,22.950925100347707,5.078984637778166,4.900112991653864
2020-05-07,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,75.93499755859375,73.26071166992188,24.03480766524755,24.03480766524755,23.188347547480156,5.131526192405949,4.950803620141268
2020-05-08,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,77.53250122070312,75.00444030761719,24.540446626171992,24.540446626171992,23.74026937239431,5.239482104016444,5.068641105681151
2020-05-11,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,78.75250244140625,76.18467712402344,24.92659919921107,24.92659919921107,24.113835788326302,5.3219272007450575,5.148399008247186
2020-05-12,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,77.85250091552734,75.31401824951172,24.641732349031248,24.641732349031248,23.838256420923503,5.261107005160153,5.089561726850555
2020-05-13,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,76.9124984741211,74.40464782714844,24.34420448163876,24.34420448163876,23.550424144625595,5.197583632484996,5.028108401098412
2020-05-14,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,77.38500213623047,74.86175537109375,24.493760483548957,24.493760483548957,23.695106995146286,5.229514428508938,5.05899876008857
2020-05-15,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,76.92749786376953,74.41917419433594,24.348952061238247,24.348952061238247,23.555022004013907,5.198597259446552,5.029090062204618
2020-05-18,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,78.73999786376953,76.17257690429688,24.92264127298342,24.92264127298342,24.110005848730783,5.321082167891554,5.147581301044223
2020-05-19,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,78.28500366210938,75.73241424560547,24.778627333728775,24.778627333728775,23.97068636254908,5.290334624093842,5.1178360414852015
2020-05-20,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,79.80750274658203,77.20526885986328,25.260525981813664,25.260525981813664,24.436871632987042,5.393221885318247,5.2173684346328795
2020-05-21,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,79.2125015258789,76.62965393066406,25.072197274893615,25.072197274893615,24.254679039883015,5.3530129639154955,5.178469597721132
2020-05-22,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,79.72250366210938,77.1230239868164,25.23362222580253,25.23362222580253,24.41083963497968,5.387477827343327,5.211810500428622
2020-05-26,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,79.18250274658203,76.60063934326172,25.06270211569464,25.06270211569464,24.245495395316965,5.350985709992384,5.176508853400279
2020-05-27,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,79.52749633789062,76.93441009521484,25.171898861324966,25.171898861324966,24.35113990819508,5.374299645686478,5.199064373397299
2020-05-28,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,79.5625,76.96825408935547,25.182978156951847,25.182978156951847,24.361852147820372,5.376665118982316,5.2013514787897
2020-05-29,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,79.48500061035156,76.89326477050781,25.158448190740458,25.158448190740458,24.33811666466505,5.371427874488174,5.196283859560234
2020-06-01,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,80.4625015258789,77.83890533447266,25.467845007131665,25.467845007131665,24.637429100381052,5.437485314567221,5.26018824460802
2020-06-02,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,80.83499908447266,78.19926452636719,25.585747258589127,25.585747258589127,24.751489338032417,5.462657910076375,5.284540555022651
2020-06-03,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,81.27999877929688,78.6297378540039,25.726597754672188,25.726597754672188,24.887741974727167,5.492730046285256,5.313631030125325
2020-06-04,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,80.58000183105469,77.95259857177734,25.505035990555726,25.505035990555726,24.673415077589375,5.445425736151615,5.267871392614686
2020-06-05,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,82.875,80.1727523803711,26.231444647382677,26.231444647382677,25.376134133261203,5.600516848209388,5.4179046814309215
2020-06-08,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,83.36499786376953,80.64675903320312,26.3865378822642,26.3865378822642,25.526165859068197,5.633629865302937,5.4499370463823436
2020-06-09,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,85.99749755859375,83.19344329833984,27.21977190976385,27.21977190976385,26.332237742450328,5.811528615152338,5.622036571377432
2020-06-10,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,88.20999908447266,85.33377075195312,27.920068878793618,27.920068878793618,27.009690305065476,5.961044778921554,5.766675364314341
2020-06-11,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,83.9749984741211,81.23688507080078,26.57961416878374,26.57961416878374,25.712951481876306,5.674852413667244,5.489816513243674
2020-06-12,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,84.69999694824219,81.93824005126953,26.809089370513384,26.809089370513384,25.934943087889366,5.723846273929582,5.537212596316866
2020-06-15,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,85.74749755859375,82.95158386230469,27.14064236331624,27.14064236331624,26.255684832540183,5.794634145021993,5.60569222330608
2020-06-16,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,88.0199966430664,85.14999389648438,27.859929650743958,27.859929650743958,26.951521588182235,5.948204816637432,5.754256113932878
2020-06-17,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,87.89749908447266,85.031494140625,27.821156945734106,27.821156945734106,26.914014260441014,5.939926691258623,5.746248151589601
2020-06-18,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,87.93250274658203,85.06534576416016,27.832236241360988,27.832236241360988,26.924728914908425,5.942292164554461,5.748535772560314
2020-06-19,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,87.43000030517578,84.57920837402344,27.673185080251816,27.673185080251816,26.77085759013745,5.908334114607407,5.715683638092679
2020-06-22,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,89.71749877929688,86.79216003417969,28.397219947279023,28.397219947279023,27.47129703485205,6.062918413184402,5.865230220982308
2020-06-23,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,91.63249969482422,88.64469909667969,29.003352562848768,29.003352562848768,28.05765933802047,6.192330116252243,5.990420884409123
2020-06-24,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,90.01499938964844,87.07994079589844,28.491384300739046,28.491384300739046,27.56238487945666,6.083022873885778,5.88467783491409
2020-06-25,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,91.20999908447266,88.23594665527344,28.869623436164936,28.869623436164936,27.92828175682915,6.163778420485695,5.962798260760949
2020-06-26,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,88.40750122070312,85.52485656738281,27.982581896643023,27.982581896643023,27.07017244069557,5.974391554686454,5.779588538718778
2020-06-29,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,90.44499969482422,87.49591827392578,28.62748721722262,28.62748721722262,27.694049316131554,6.112081383133104,5.912788711223807
2020-06-30,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,91.19999694824219,88.2262954711914,28.86645757815124,28.86645757815124,27.925226981552775,6.163102497318554,5.962146054196164
2020-07-01,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,91.02749633789062,88.05941772460938,28.81185799791502,28.81185799791502,27.872407139955836,6.15144527168235,5.950868809775966
2020-07-02,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,91.02749633789062,88.05941772460938,28.81185799791502,28.81185799791502,27.872407139955836,6.15144527168235,5.950868809775966
2020-07-06,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,93.4625015258789,90.4150390625,29.58258142240738,29.58258142240738,28.618004132234223,6.315997761345164,6.110056707101553
2020-07-07,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,93.17250061035156,90.13447570800781,29.490790858747097,29.490790858747097,28.52920072827108,6.296400114124566,6.091096830253003
2020-07-08,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,95.34249877929688,92.23371887207031,30.177634742350243,30.177634742350243,29.193649366093123,6.443043991117166,6.232959233979342
2020-07-09,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,95.75250244140625,92.63036346435547,30.30740835764854,30.30740835764854,29.31919459284681,6.470751169608522,6.25976363484624
2020-07-10,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,95.91999816894531,92.7923812866211,30.360423801456854,30.360423801456854,29.37047618001604,6.482070175871998,6.2707124558816405
2020-07-13,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,95.47750091552734,92.36431121826172,30.220365373587747,30.220365373587747,29.234984218587744,6.45216714934948,6.241784387947272
2020-07-14,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,97.05750274658203,93.89280700683594,30.720464686698747,30.720464686698747,29.71878093257558,6.558940324312056,6.345076893724973
2020-07-15,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,97.7249984741211,94.53852081298828,30.931739223402282,30.931739223402282,29.92316109503876,6.6040482708362225,6.388712864168141
2020-07-16,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,96.52249908447266,93.375244140625,30.551126298176648,30.551126298176648,29.554962873129995,6.522785910755528,6.310101092189867
2020-07-17,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,96.32749938964844,93.18661499023438,30.489405348541197,30.489405348541197,29.495258316661165,6.509608244676991,6.2973539340019205
2020-07-20,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,98.35749816894531,95.1504135131836,31.13193687932105,31.13193687932105,30.116836262402995,6.646791259642863,6.430063275953845
2020-07-21,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,97.0,93.8371810913086,30.702264021672637,30.702264021672637,29.701174318709935,6.555054410573884,6.341317812251574
2020-07-22,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,97.27249908447266,94.10079193115234,30.788514937519476,30.788514937519476,29.78461194349197,6.573469321146563,6.359132074090676
2020-07-23,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,92.84500122070312,89.8176498413086,29.387131346088097,29.387131346088097,28.428919579731957,6.274268399500079,6.06968640968712
2020-07-24,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,92.61499786376953,89.59516143798828,29.314331100825765,29.314331100825765,28.3584979539536,6.258725260125704,6.054651114950147
2020-07-27,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,94.80999755859375,91.7186050415039,30.009088422042097,30.009088422042097,29.030606470966678,6.407058687247002,6.198148933082415
2020-07-28,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,93.25250244140625,90.21187591552734,29.51611289317244,29.51611289317244,28.553699301534962,6.301806468305071,6.096327372229087
2020-07-29,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,95.04000091552734,91.94108581542969,30.08188866730443,30.08188866730443,29.10102568190292,6.422601826621376,6.213183712241076
2020-07-30,2020-03-28,2020-05-01,57215000000.0,267981000000.0,18109588000.0,3.159376127165345,3.159376127165345,96.19000244140625,93.0535888671875,30.445885063931858,30.445885063931858,29.453153129531632,6.5003164923366255,6.288364310552436
2020-07-31,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,106.26000213623047,102.79523468017578,32.488737387366086,32.488737387366086,31.42939315882242,6.931069839804994,6.705071865649011
2020-08-03,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,108.9375,105.38541412353516,33.307375851533614,33.307375851533614,32.22133422817767,7.105716219596359,6.874022686829448
2020-08-04,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,109.66500091552734,106.08920288085938,33.529807488259294,33.529807488259294,32.436515930165335,7.153169255100513,6.919929038527331
2020-08-05,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,110.0625,106.47374725341797,33.6513418672121,33.6513418672121,32.55408943743694,7.179097109988059,6.9450118904859695
2020-08-06,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,113.90249633789062,110.18852233886719,34.825411414380305,34.825411414380305,33.68987289102244,7.429570310321646,7.187317226819454
2020-08-07,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,111.11250305175781,107.68331909179688,33.972377748246224,33.972377748246224,32.923913087147255,7.2475861400787185,7.023909186924166
2020-08-10,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,112.72750091552734,109.24848175048828,34.466159419828514,34.466159419828514,33.40245776590177,7.352928345611255,7.1260007687042695
2020-08-11,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,109.375,105.99945831298828,33.44114041318636,33.44114041318636,32.40907674666364,7.134253232526465,6.914075228484488
2020-08-12,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,113.01000213623047,109.52227020263672,34.55253348143702,34.55253348143702,33.48616791970113,7.371355182155199,7.143859293502152
2020-08-13,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,115.01000213623047,111.46054077148438,35.16402862042099,35.16402862042099,34.07878943514416,7.501810098407112,7.270287755868436
2020-08-14,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,114.90750122070312,111.3612060546875,35.13268921462781,35.13268921462781,34.04841808691734,7.495124224231679,7.263808404788114
2020-08-17,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,114.60749816894531,111.0704574584961,35.04096401071268,35.04096401071268,33.959522410298604,7.4755557877354875,7.244843612904859
2020-08-18,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,115.5625,111.99597930908203,35.332953499418046,35.332953499418046,34.242498466626984,7.537848129680818,7.305213050658611
2020-08-19,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,115.7074966430664,112.1364974975586,35.3772858706201,35.3772858706201,34.28546156122311,7.547305892144837,7.314378694913401
2020-08-20,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,118.2750015258789,114.62478637695312,36.16229424819883,36.16229424819883,35.046249838291935,7.714777709376677,7.4766834535993905
2020-08-21,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,124.37000274658203,120.53166961669922,38.02582605747953,38.02582605747953,36.85226503211727,8.112339146277742,7.861974432774841
2020-08-24,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,125.85749816894531,121.9732666015625,38.48062416749756,38.48062416749756,37.293029806426205,8.209364691652496,7.956006139739515
2020-08-25,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,124.82499694824219,120.97261810302734,38.16493942877007,38.16493942877007,36.98708396008327,8.142017261514084,7.890736381702513
2020-08-26,2020-06-27,2020-07-31,58424000000.0,273857000000.0,17862996000.0,3.270671952230186,3.270671952230186,126.52249908447266,122.61772918701172,38.683946581129995,38.683946581129995,37.49007267555582,8.252741011023778,7.99804279604565
