date,symbol,side,state,sector,signal_type,score,d0_close,fwd_d1,fwd_d3,fwd_d5,fwd_d10,fwd_d14,fwd_last,days,rank120,RSI,L2_trend,L2_pump,H4_RSI,H4_FJ
2026-05-21,SMR,BUY,,08 核能,BUY_B_D1FJ_low_H4_0birth + Gann_BUY_A_new_zero,,11.33,,,,,,,0,0.1585098606019391,48.00589121990077,0.0,8.245132532433141e-09,49.29752006730713,60.12175576840934
2026-05-21,UEC,BUY,,08 核能,BUY_B_D1FJ_low_H4_0birth,,13.1,0.017176,,,,,0.017176,1,0.1832946774345582,43.39525346786382,0.0,0.1923798363934328,42.53251272966008,45.41193383896685
2026-05-21,UUUU,BUY,,08 核能,BUY_B_D1FJ_low_H4_0birth,,17.86,0.021836,,,,,0.021836,1,0.3080702201488709,42.45674930897707,0.0,0.2153550590008013,41.43707508091835,49.27911103432751
2026-05-21,ADBE,SELL,,98 AI软件 / SAAS,Gann_SELL_1_confirmed + SHORT_A_D1FJ_weak_H4_1birth,53.0,244.1,0.00041,,,,,0.00041,1,0.1418520278329194,47.26577838771997,79.0167199828352,9.980380770178069e-09,45.82668853312054,37.58002409990201
2026-05-21,CRM,SELL,,98 AI软件 / SAAS,Gann_SELL_1_confirmed + SHORT_A_D1FJ_weak_H4_1birth,53.0,176.31,0.020986,,,,,0.020986,1,0.1120765317061712,47.09921139497811,63.07396911831718,8.019570702490883e-09,48.45175753662991,47.87870574270616
2026-05-21,EOG,SELL,,14 能源,SHORT_A_D1FJ_weak_H4_1birth,65.0,139.98,0.007394,,,,,0.007394,1,0.7940136450553881,54.80224828206104,101.8602111763922,1.024291280650825e-07,54.78963841823077,45.86489790184402
2026-05-21,HAL,SELL,,14 能源,SHORT_A_D1FJ_weak_H4_1birth,75.0,41.96,-0.016563,,,,,-0.016563,1,0.9391407849740989,57.86741331388266,113.9696860770547,8.432703610318867e-45,54.60678234030748,45.24022121308519
2026-05-21,MDB,SELL,,98 AI软件 / SAAS,SHORT_A_D1FJ_weak_H4_1birth,62.0,317.5,0.02389,,,,,0.02389,1,0.4265082653014583,63.13920323268444,120.0193531768577,3.383540698265017e-09,58.37247175792024,45.32996459683291
2026-05-22,AAOI,BUY,强势/中性看涨,05 AI网络 / 光模块,买入跟踪 + 正式买入,92.0,181.49,-0.021324,-0.068709,0.023032,,,-0.02474,9,0.7781108620926706,54.32947137822788,59.95012938850178,5.569689809546525e-37,51.72490301747653,53.54341873428103
2026-05-22,BWXT,BUY,强势/中性看涨,08 核能,买入跟踪 + 预警买入,91.0,202.91,0.007245,-0.017939,-0.071559,,,-0.083584,9,0.5184211343118492,45.28779145592052,0.0,0.2871633664819025,46.94510820368841,56.84213333584741
2026-05-22,CAMT,BUY,强势/中性看涨,19 COWOS,买入跟踪 + 预警买入,90.0,167.37,0.043974,0.044273,-0.025572,,,-0.01888,9,0.6115366537369782,45.27166788780082,0.0,0.2126193329412701,45.97283048221914,59.78450784683964
2026-05-22,CEG,BUY,强势/中性看涨,08 核能,第一买入点,82.0,294.07,0.025504,-0.026388,-0.096474,,,-0.133438,9,0.3573818360333368,51.69494487185366,0.0,0.2768012018969491,56.21474685201289,71.67772375360185
2026-05-22,COHU,BUY,强势/中性看涨,19 COWOS,买入跟踪 + 正式买入,88.0,46.53,0.073071,0.161616,0.171287,,,0.070492,9,0.8427007032783677,55.86529768065871,58.0711149280279,5.966691128870463e-16,52.70187158629363,62.95034971711993
2026-05-22,CPNG,BUY,强势/中性看涨,23 杂项,买入跟踪 + 预警买入,90.0,16.12,-0.040323,0.004963,0.031017,,,-0.060174,9,0.07829326584237177,37.21698725122548,0.0,2.682953249357259,42.46597307755604,64.73161783806522
2026-05-22,CRM,BUY,强势/中性看涨,11 AI软件 / SAAS,买入跟踪 + 正式买入 + 预警买入,98.0,180.07,-0.005498,-0.021658,0.163992,,,0.031043,9,0.1485632224174459,50.76338781554662,69.28932699117061,4.009785351245441e-09,53.9988805045626,61.10983980911256
2026-05-22,DD,BUY,强势/中性看涨,19 COWOS,买入跟踪 + 预警买入,86.0,48.12,0.027847,-0.00852,-0.011014,,,-0.026392,9,0.7077436459553881,50.70012414984959,54.50097213560787,7.518261015988195e-14,48.1834215578772,50.19072880584879
2026-05-22,ENTG,BUY,强势/中性看涨,19 COWOS,正式买入,93.0,135.28,0.050562,0.023359,0.003326,,,-0.07296,9,0.7359949686928301,47.80343964336703,0.0,0.1579000978081894,48.68907227412821,63.7415431219997
2026-05-22,EOG,BUY,强势/中性看涨,14 能源,买入跟踪 + 预警买入,86.0,141.22,-0.035547,-0.047019,-0.032573,,,-0.024359,9,0.8137599958388004,56.30060076267115,102.2391573388242,5.121456403254124e-08,57.46458329698342,54.03271675985397
2026-05-22,ETN,BUY,强势/中性看涨,07 数据中心电力,买入跟踪 + 预警买入,90.0,391.35,0.030101,0.02706,0.022307,,,0.011729,9,0.6354637739506604,46.95814371489754,0.0,0.1363418536354418,46.70157908461102,56.93835518814152
2026-05-22,GEV,BUY,强势/中性看涨,07 数据中心电力,买入跟踪 + 正式买入,88.0,1038.74,0.030547,-0.041146,-0.084911,,,-0.101209,9,0.8287287211534464,52.77791240041832,53.99206767255622,9.233067329125586e-38,50.88423451628791,58.45837393980224
2026-05-22,IHF,BUY,强势/中性看涨,20 医疗,正式买入 + 预警买入,80.0,50.66,-0.017173,-0.000987,-0.002171,,,0.025069,9,0.8971269215784573,66.6992529191052,104.6651249339166,3.884305770229574e-11,59.35113357014804,53.16856451249924
2026-05-22,LEU,BUY,强势/中性看涨,08 核能,买入跟踪 + 预警买入,98.0,179.36,0.022302,0.03401,0.053747,,,-0.098015,9,0.07084670678755527,43.71679348464721,0.0,0.3695828315456545,44.078100981347,55.76491153131244
2026-05-22,MDB,BUY,强势/中性看涨,11 AI软件 / SAAS,买入跟踪 + 预警买入,78.0,326.13,-0.057584,-0.00138,0.238402,,,0.075461,9,0.4639646277612702,65.79629332235714,114.3294853566362,1.691770349132508e-09,62.53333701327372,57.483643060539
2026-05-22,META,BUY,强势/中性看涨,02 超巨,预警买入,89.0,610.26,0.003408,0.041015,-0.016042,,,-0.028283,9,0.3976670040122593,45.33795439711287,63.22549501272557,5.473663498029295e-12,46.25520827275865,57.92807029713165
2026-05-22,MOS,BUY,强势/中性看涨,18 农业/化肥,买入跟踪 + 正式买入,100.0,22.51,0.004887,0.068858,0.036428,,,-0.011995,9,0.09839351853890982,44.04325654592036,0.0,0.3336198344368573,50.73374813510468,66.31508870489142
2026-05-22,NNE,BUY,强势/中性看涨,08 核能,第一买入点,77.0,26.73,0.087542,0.071829,0.111111,,,-0.118593,9,0.3892245369925742,54.91957313668427,60.68718145125219,1.285941807558335e-11,55.40105088907707,62.67074073172406
2026-05-22,NRG,BUY,强势/中性看涨,07 数据中心电力,第一买入点,85.0,137.65,0.020196,-0.00109,-0.059426,,,-0.061388,9,0.2311007109174081,44.89925963330012,0.0,0.8274033781117105,50.84924696996925,64.07310295667737
2026-05-22,NUE,BUY,强势/中性看涨,13 材料 / 电网,买入跟踪 + 正式买入,76.0,232.0,0.035733,0.074569,0.084009,,,0.096509,9,0.9641431437819785,65.46140103376925,76.5633339518342,2.092736547526247e-13,60.65017238637694,70.64353906938693
2026-05-22,NXT,BUY,强势/中性看涨,10 太阳能,买入跟踪 + 正式买入 + 预警买入,92.0,130.5,0.005441,0.051111,0.111264,,,0.008199,9,0.754361910548925,54.12029242352395,47.11636967052404,5.940056381228181e-59,52.10575264056929,53.94030536669903
2026-05-22,ONTO,BUY,强势/中性看涨,19 COWOS,买入跟踪 + 预警买入,91.0,262.25,0.045453,-0.013117,-0.024938,,,-0.034357,9,0.7298272074307635,47.58144326916455,0.0,5.142158992762542e-16,44.93832975484045,53.38726603017676
2026-05-22,OXY,BUY,强势/中性看涨,14 能源,预警买入,86.0,58.81,-0.022955,-0.025336,0.00187,,,-0.031967,9,0.7280381927717909,53.00540420964308,101.412127939343,6.522759654541039e-08,54.10063800731099,51.11905292840934
2026-05-22,PAVE,BUY,强势/中性看涨,13 材料 / 电网,预警买入,91.0,54.94,0.024936,0.027485,0.01893,,,0.031671,9,0.6770832731266075,47.84075585206747,0.0,2.563260987990681e-13,45.06409682234885,50.77189798623316
2026-05-22,SOLS,BUY,强势/中性看涨,23 杂项,预警买入,86.0,81.76,0.035225,0.034369,0.024706,,,-0.009051,9,0.8375477610674456,50.23452746048415,63.06234591854675,0.0,48.54093008169455,47.54992436488823
2026-05-22,TEAM,BUY,强势/中性看涨,11 AI软件 / SAAS,买入跟踪 + 正式买入 + 预警买入,99.0,85.42,-0.005853,0.092133,0.35741,,,0.164481,9,0.2677329662357727,55.33178764794108,68.14211650393725,1.511993097382679e-08,53.07001752134612,54.28015789813303
2026-05-22,TSLA,BUY,强势/中性看涨,02 超巨,买入跟踪 + 预警买入,85.0,426.01,0.017793,0.037769,-0.023779,,,-0.082181,9,0.5710631014333251,58.62318186797128,79.13947580688335,2.339208604231098e-10,57.26360696832982,62.61551938464424
2026-05-22,UEC,BUY,强势/中性看涨,08 核能,买入跟踪 + 预警买入,98.0,13.02,0.037634,0.040707,0.043779,,,-0.028418,9,0.209396702454904,44.83472129622576,0.0,0.09618991819671642,44.66717306497233,50.49376314170358
2026-05-22,UNH,BUY,强势/中性看涨,20 医疗,正式买入 + 预警买入,80.0,388.47,-0.029887,-0.015291,-0.022164,,,0.028316,9,0.9107218155788634,67.84290120757989,96.93676877635146,8.031589876958191e-12,57.90622489906559,54.94570244029519
2026-05-22,VST,BUY,强势/中性看涨,07 数据中心电力,第一买入点,78.0,156.27,0.053049,0.025661,-0.009663,,,-0.048058,9,0.4741588787085295,55.0227100233734,0.0,0.5109257479802087,61.78917897626446,77.57328969868773
2026-05-22,XLB,BUY,强势/中性看涨,13 材料 / 电网,预警买入,88.0,50.29,0.013919,0.021277,0.012527,,,0.006761,9,0.6744869828577267,45.01444115432,0.0,0.1775182223790524,44.49954215027688,52.93521128194202
2026-05-22,HAL,SELL,强势/中性看涨,14 能源,卖出跟踪 + 正式卖出,96.0,41.47,-0.009404,-0.051604,-0.051121,,,-0.055221,9,0.896330296313311,53.61298307420328,103.6391430556351,4.216351805159433e-45,47.79890544075904,31.67655796801811
2026-05-26,AMKR,BUY,强势/中性看涨,19 COWOS,买入跟踪 + 正式买入 + 预警买入,83.0,73.46,-0.017288,-0.05309,0.017424,,,-0.115845,8,0.9421362052114619,60.36075270479375,54.93717813308777,2.960040942002875e-16,61.27148982812533,74.91319344857357
2026-05-26,AVGO,BUY,强势/中性看涨,03 GPU / AI芯片,买入跟踪 + 正式买入 + 预警买入,83.0,422.01,-0.000355,0.058672,0.141134,,,-0.08597,8,0.9482852365643855,60.1681083091478,64.2282658100032,7.682474593542792e-12,60.10491270880787,74.05418691576408
2026-05-26,BHP,BUY,强势/中性看涨,13 材料 / 电网,买入跟踪 + 预警买入,77.0,86.49,0.015493,0.02798,0.077003,,,-0.043589,8,0.8674002725509757,58.82746222018034,63.54944353047856,1.357969895422025e-13,57.81878778655124,65.71299181463151
2026-05-26,BWXT,BUY,强势/中性看涨,08 核能,正式买入 + 预警买入,91.0,204.38,-0.026568,-0.041589,-0.083766,,,-0.090175,8,0.538833616478276,46.74736808053986,50.39542090088027,0.1435816832409512,49.56078553497639,58.64319372967557
2026-05-26,CAMT,BUY,强势/中性看涨,19 COWOS,正式买入,93.0,174.73,-0.029245,-0.01757,0.073199,,,-0.060207,8,0.6708273257116348,48.75877312179734,0.0,0.106309666470635,51.38394386905069,70.91559353570099
2026-05-26,CCJ,BUY,强势/中性看涨,08 核能,买入跟踪 + 预警买入,90.0,108.17,-0.006749,0.041879,0.11408,,,-0.043727,8,0.4761373012177748,44.3427444924774,0.0,0.1125153061653031,46.19684551209298,60.51479622035023
2026-05-26,CRWV,BUY,强势/中性看涨,21 数据中心,买入跟踪 + 预警买入,94.0,105.89,-0.015299,0.034375,0.126358,,,-0.051941,8,0.579327216794935,48.53525768702301,45.82164436237586,2.100032282008126e-12,47.47498158872492,55.05649264972872
2026-05-26,DD,BUY,强势/中性看涨,19 COWOS,正式买入,88.0,49.46,-0.036393,-0.021027,-0.016175,,,-0.05277,8,0.9009160039118916,58.9996234446287,60.66866959035981,3.759130507994097e-14,60.10278811015632,72.57772766084832
2026-05-26,ETN,BUY,强势/中性看涨,07 数据中心电力,正式买入,88.0,403.13,0.008037,-0.006276,0.035944,,,-0.017835,8,0.7930710854611959,54.54084666485831,53.80413522895005,0.06817092681772088,57.43088975438501,72.3954994609391
2026-05-26,GDX,BUY,,01 市场环境,买入跟踪 + 正式买入 + 预警买入,,88.5,-0.034576,0.011186,,,,-0.026328,4,0.233914828650587,45.24941555609634,0.0,0.0673720031372689,46.2796775383017,56.06754127212717
2026-05-26,GDXU,BUY,,01 市场环境,买入跟踪 + 预警买入,,158.34,-0.102311,0.031641,,,,-0.085702,4,0.04704593651707344,41.98530438690604,0.0,0.113694690871756,43.1416716004988,52.609605640404
2026-05-26,GEV,BUY,强势/中性看涨,07 数据中心电力,正式买入 + 预警买入,83.0,1070.47,-0.03604,-0.095425,-0.094164,,,-0.12785,8,0.8906468790757632,58.35025492861031,65.2226615198513,4.616533664562793e-38,57.90998811699128,69.48621312508098
2026-05-26,GOOGL,BUY,强势/中性看涨,02 超巨,买入跟踪 + 正式买入 + 预警买入,87.0,388.88,-0.000129,-0.021961,-0.069507,,,-0.05233,8,0.8935874322028531,61.01471708743944,61.11641178452717,7.210942718043217e-12,52.09812007557743,50.77388220056653
2026-05-26,LEU,BUY,强势/中性看涨,08 核能,正式买入,100.0,183.36,-0.017616,-0.004854,0.086006,,,-0.117692,8,0.1109075183434098,47.27725257121096,0.0,0.1847914157728272,50.11454136559444,63.138275880303
2026-05-26,MAGS,BUY,强势/中性看涨,02 超巨,预警买入,81.0,69.63,0.010053,0.015511,-0.006606,,,-0.044808,8,0.9157553099103608,62.49413323385884,86.97387715821097,7.953136723654973e-12,56.04854537747211,54.36483414867376
2026-05-26,META,BUY,强势/中性看涨,02 超巨,买入跟踪 + 正式买入,95.0,612.34,0.03743,0.032939,-0.024023,,,-0.031584,8,0.4074511746086432,46.44951368472962,66.81506986908776,2.736831749014648e-12,49.07195683508218,64.10204636924068
2026-05-26,MOS,BUY,强势/中性看涨,18 农业/化肥,第一买入点,80.0,22.62,0.048629,0.056587,0.030062,,,-0.016799,8,0.1561245130851572,49.46573127121941,48.13039925523499,0.1668099172184286,58.10197374171616,77.99639643357126
2026-05-26,NLR,BUY,强势/中性看涨,08 核能,正式买入,100.0,134.61,-0.015526,-0.009732,0.026447,,,-0.092861,8,0.3028812807805181,47.70681154128959,0.0,0.0859931726108531,50.82002088483043,65.14572953978221
2026-05-26,OKLO,BUY,强势/中性看涨,08 核能,买入跟踪 + 第一买入点,77.0,68.7,-0.012809,-0.026492,0.069432,,,-0.15444,8,0.3795974261676802,54.45397390558947,52.1654939659099,5.350607006037676e-12,57.13005036885291,71.06862996966758
2026-05-26,ONTO,BUY,强势/中性看涨,19 COWOS,正式买入 + 预警买入,88.0,274.17,-0.026553,-0.058103,0.014042,,,-0.07634,8,0.8024888997348462,53.19837753764785,52.55625352973719,2.571079496381271e-16,54.45147972181545,70.31916564216031
2026-05-26,PAVE,BUY,强势/中性看涨,13 材料 / 电网,正式买入,88.0,56.31,0.007281,0.0,0.0103,,,0.006571,8,0.8068184116984076,55.56147137471611,50.17512989745903,1.28163049399534e-13,57.21435912717874,72.35704417674566
2026-05-26,RIO,BUY,强势/中性看涨,13 材料 / 电网,买入跟踪 + 正式买入 + 预警买入,83.0,106.94,-0.003086,-0.005143,0.04423,,,-0.058444,8,0.8659974836453281,57.82874418540553,63.57624248340574,7.105983785367628e-14,57.86836400853121,67.46519774621675
2026-05-26,SMR,BUY,强势/中性看涨,08 核能,买入跟踪 + 第一买入点,80.0,12.22,-0.012275,0.036825,0.141571,,,-0.140753,8,0.2447041819418257,54.93997032524555,49.76667044360175,2.061283133108285e-09,58.69938138758743,73.1157067368791
2026-05-26,SOFI,BUY,强势/中性看涨,16 金融股,正式买入 + 第一买入点 + 预警买入,98.0,15.98,0.01189,0.140175,0.110138,,,0.003129,8,0.05743943805420355,46.48499868150294,50.44417399813784,0.1849256177190932,51.39101197508135,64.25921168154753
2026-05-26,SOLS,BUY,强势/中性看涨,23 杂项,买入跟踪 + 正式买入 + 预警买入,87.0,84.64,0.01725,-0.004844,0.032491,,,-0.042769,8,0.8562738122841266,51.43559394822002,57.84479312720926,0.0,50.19966984390415,51.47794476814309
2026-05-26,UEC,BUY,强势/中性看涨,08 核能,正式买入 + 预警买入,100.0,13.51,-0.005181,0.019245,0.142857,,,-0.063657,8,0.2436194533653201,46.9361768222487,0.0,0.04809495909835821,48.08310535556807,56.11295336646038
2026-05-26,UUUU,BUY,强势/中性看涨,08 核能,买入跟踪 + 正式买入,100.0,18.4,-0.002717,-0.009783,0.061957,,,-0.183152,8,0.3796490705824113,47.16702254795966,0.0,0.05383876475020033,49.22424683171815,62.46558621993813
2026-05-26,VRT,BUY,强势/中性看涨,06 服务器 / 数据中心硬件,买入跟踪 + 正式买入 + 预警买入,88.0,323.91,-0.01275,-0.025316,0.032663,,,-0.072242,8,0.8328622137469148,53.74844267195412,55.49554204136946,3.265265671123808e-12,50.26382586720467,55.94796648231362
2026-05-26,XLB,BUY,强势/中性看涨,13 材料 / 电网,正式买入,93.0,50.99,0.003726,0.003138,0.010394,,,-0.00706,8,0.7429132579567019,50.4703253440217,0.0,0.0887591111895262,53.35884178453786,70.38126215181263
2026-05-26,CCI,SELL,强势/中性看涨,99 未分组,卖出跟踪 + 正式卖出 + 预警卖出,97.0,90.64,0.002538,0.009488,-0.007944,,,0.042476,8,0.9043367365557469,56.17027977869806,107.2442666210673,7.617540297264729e-13,54.61491028790821,48.76392586931252
2026-05-26,CVX,SELL,强势/中性看涨,14 能源,卖出跟踪 + 正式卖出,89.0,184.71,-0.012506,-0.012181,0.015375,,,0.014076,8,0.6187889732966427,45.12025087890412,81.53023985289195,1.830566790772595e-08,42.45100242778832,29.35650054669059
2026-05-26,EOG,SELL,强势/中性看涨,14 能源,卖出跟踪 + 正式卖出,93.0,136.2,-0.01395,-0.020705,0.017474,,,0.011601,8,0.7709415062844579,52.17665915600053,98.7839304404071,2.560728201627062e-08,50.15834748592662,38.77151377433631
2026-05-26,GDXD,SELL,,01 市场环境,卖出跟踪 + 正式卖出 + 预警卖出,86.0,37.61,0.099442,-0.056634,,,,0.047594,4,0.1511106364692605,50.13199910569286,97.18240688496985,2.262292024150451e-08,49.55915484332239,40.27089982129268
2026-05-26,MDB,SELL,强势/中性看涨,11 AI软件 / SAAS,卖出跟踪 + 正式卖出,93.0,307.35,-0.041939,0.091752,0.296437,,,0.141175,8,0.3878407254041518,56.74863026875823,103.3066876680847,8.458851745662542e-10,50.64099804081236,35.29607259220936
2026-05-26,OXY,SELL,强势/中性看涨,14 能源,卖出跟踪 + 正式卖出,93.0,57.46,-0.00992,-0.014445,0.028368,,,-0.009224,8,0.7102856080071781,51.27993207115507,97.77492297280335,3.261379827270519e-08,50.83129734333569,42.66222263591074
2026-05-26,POET,SELL,强势/中性看涨,05 AI网络 / 光模块,卖出跟踪 + 正式卖出,89.0,13.35,-0.005243,-0.079401,0.035206,,,-0.111611,8,0.5560101063070793,54.30280348364547,65.23133340843954,5.715171397995387e-12,49.85111604954655,36.85117319897056
2026-05-26,XLE,SELL,强势/中性看涨,14 能源,正式卖出,93.0,57.85,-0.014866,-0.026966,0.001901,,,-0.003112,8,0.7487998453776041,47.65351935021456,91.93750613716935,2.303009336269173e-08,42.72785643730925,27.42465135231746
2026-05-27,AAOI,BUY,强势/中性看涨,05 AI网络 / 光模块,正式买入 + 预警买入,92.0,179.83,-0.060112,0.032475,0.023578,,,-0.015737,7,0.780855898448647,54.27890553041189,50.49411459494614,1.392422452386631e-37,51.57216317163737,51.39437562912575
2026-05-27,AMZN,BUY,强势/中性看涨,02 超巨,买入跟踪 + 正式买入 + 预警买入,83.0,271.85,0.007909,-0.038955,-0.080302,,,-0.094979,7,0.958792857524756,62.65035258272137,89.18826006396314,1.099378912873244e-20,59.22302701947115,67.25174430249244
2026-05-27,CCI,BUY,强势/中性看涨,99 未分组,买入跟踪 + 正式买入,87.0,90.87,0.002421,0.001761,-0.024761,,,0.039837,7,0.8871175632259298,55.19802719314441,105.4523034670905,3.808770148632365e-13,53.17920541563244,48.41492111642253
2026-05-27,CPNG,BUY,强势/中性看涨,23 杂项,正式买入 + 预警买入,100.0,16.46,-0.015796,0.009721,-0.00243,,,-0.079587,7,0.09941995740939383,42.3304690532933,0.0,0.6707383123393148,49.34900687954205,62.87119240993111
2026-05-27,GDXD,BUY,,01 市场环境,买入跟踪 + 正式买入 + 预警买入,,41.35,-0.059008,-0.047158,,,,-0.047158,3,0.1793037105896166,53.41972770680582,97.75237345575576,1.131146012075226e-08,55.726912919158,58.15411316870088
2026-05-27,HIMS,BUY,强势/中性看涨,22 MEME股,正式买入 + 第一买入点,95.0,25.2,0.007143,0.101587,0.091667,,,0.039286,7,0.4188235413794424,51.24297650914969,45.43850666962388,2.14944122470109e-19,54.60257213667117,75.21601837777897
2026-05-27,HOOD,BUY,强势/中性看涨,16 金融股,正式买入 + 预警买入,100.0,76.23,0.112948,0.190214,0.086842,,,0.081858,7,0.1539210230347891,48.54054244826425,0.0,2.114790026829871e-12,49.59963066631236,59.82239663911238
2026-05-27,IHF,BUY,强势/中性看涨,20 医疗,正式买入 + 预警买入,87.0,50.44,0.00337,0.002181,-0.008525,,,0.02954,7,0.8767375608707549,61.68971188693012,77.35353975385934,9.710764425573935e-12,55.02634584912268,53.22463150103162
2026-05-27,NOW,BUY,强势/中性看涨,11 AI软件 / SAAS,买入跟踪 + 预警买入,92.0,102.12,0.064728,0.330396,0.154524,,,0.101155,7,0.2112754150861668,57.02986044360787,90.90404730283291,1.752965553410736e-09,59.88479747032562,59.46274162117934
2026-05-27,ONTO,BUY,强势/中性看涨,19 COWOS,预警买入,86.0,266.89,-0.030275,-0.04189,0.049046,,,-0.051145,7,0.7444487728866381,48.83561423351005,58.83586221724681,1.285539748190635e-16,47.696928894085,51.42856572979224
2026-05-27,ORCL,BUY,强势/中性看涨,21 数据中心,买入跟踪 + 预警买入,89.0,190.96,0.066715,0.299487,0.206169,,,0.118978,7,0.6296083642077086,57.87280302820986,78.96264031899697,6.247967967270346e-10,53.95891302138548,52.73830100537074
2026-05-27,TEAM,BUY,强势/中性看涨,11 AI软件 / SAAS,正式买入 + 第一买入点 + 预警买入,95.0,89.07,0.047378,0.301785,0.13989,,,0.116762,7,0.2959666075155727,58.50304761898447,68.52937091937736,3.779982743456697e-09,58.1675015712872,67.33446673869847
2026-05-27,UNH,BUY,强势/中性看涨,20 医疗,预警买入,81.0,384.01,-0.003854,-0.010807,-0.018255,,,0.040259,7,0.8793443638028153,61.02378976589647,69.78544711165529,2.007897469239548e-12,52.43509872861819,50.53117198158827
2026-05-27,SLB,SELL,强势/中性看涨,14 能源,卖出跟踪 + 正式卖出 + 预警卖出,100.0,56.5,-0.024425,-0.030973,0.006195,,,-0.02885,7,0.9275575369491609,55.96487293145781,113.7998133791021,3.413086836343708e-15,50.70693073598727,39.07166892661937
2026-05-27,ZS,SELL,强势/中性看涨,12 网络安全,卖出跟踪 + 正式卖出 + 预警卖出,81.0,126.41,0.028716,0.231785,0.06297,,,0.03457,7,0.06591500819725284,37.26327420626853,115.7409650184543,1.331595233862571e-09,31.55961308874319,18.96516234008039
2026-05-28,BE,BUY,强势/中性看涨,09 储能,买入跟踪 + 预警买入,81.0,290.01,-0.017275,0.044274,0.004689,,,-0.091031,6,0.9226105632766926,58.1212287256476,98.96977264160006,1.48878866622747e-12,51.01546968099161,42.50112089660266
2026-05-28,CCI,BUY,强势/中性看涨,99 未分组,预警买入,81.0,91.09,0.004501,-0.012844,0.029641,,,0.037326,6,0.9011477664801973,55.83393605037352,105.3040861198403,1.904385074316182e-13,53.68083302828245,50.57487769684997
2026-05-28,CCJ,BUY,强势/中性看涨,08 核能,正式买入,96.0,110.63,0.018711,0.089307,0.030643,,,-0.064991,6,0.5235580807826482,47.99695145128651,0.0,0.02812882654132577,52.46427932568454,70.61922672579487
2026-05-28,CIBR,BUY,强势/中性看涨,12 网络安全,预警买入,70.0,83.68,0.064054,0.127151,0.083891,,,0.03609,6,0.9663014745073313,73.97102967670725,148.5456139543563,7.003762683495648e-13,68.96363490089867,60.35778654134178
2026-05-28,CRM,BUY,强势/中性看涨,11 AI软件 / SAAS,预警买入,96.0,176.17,0.084748,0.140035,0.071408,,,0.053868,6,0.1106940948172403,46.82504127996161,74.36596508530918,5.012231689056802e-10,46.99111547303483,40.47256016555355
2026-05-28,CRWD,BUY,强势/中性看涨,12 网络安全,买入跟踪 + 预警买入,64.0,671.0,0.089419,0.145976,0.071669,,,3e-05,6,0.9982882420981506,78.78342257045293,150.3773919250041,4.247679607140416e-20,72.9189997616695,64.89769536464543
2026-05-28,CRWV,BUY,强势/中性看涨,21 数据中心,预警买入,85.0,106.86,0.024986,0.116133,0.010949,,,-0.060547,6,0.5761950398852276,48.6552147630191,56.32893910448487,5.250080705020315e-13,48.45961123380066,56.39487681476226
2026-05-28,D,BUY,强势/中性看涨,15 公用事业,买入跟踪 + 预警买入,81.0,67.38,-0.00653,-0.013505,-0.01306,,,-0.007124,6,0.9188221466164211,63.79252863321589,110.8057117412872,8.8450518162112e-15,60.28294656184391,52.22215543058994
2026-05-28,EQIX,BUY,强势/中性看涨,99 未分组,买入跟踪 + 预警买入,81.0,1069.4399,-0.001309,0.002207,0.01843,,,0.010763,6,0.882193997383894,51.21260885579239,81.23504601115988,4.643436322110058e-35,47.23767153212806,41.94256850929854
2026-05-28,FTNT,BUY,强势/中性看涨,12 网络安全,买入跟踪 + 预警买入,68.0,129.7,0.063763,0.147726,0.153971,,,0.115497,6,0.9274645066894575,75.4869331482424,145.1440611675634,2.084026435596016e-10,67.86895210211179,52.57567511186201
2026-05-28,GDX,BUY,,99 未分组,预警买入,100.0,87.18,0.026497,,,,,-0.005735,2,0.2186477165891524,45.33027484550285,0.0,2.134921700675432,46.03026444488521,50.54946653375523
2026-05-28,GDXU,BUY,,99 未分组,预警买入,98.0,150.11,0.088202,,,,,-0.016121,2,0.03490796155264357,42.02044766635502,0.0,2.372339499238541,43.13742756159075,47.95795202253574
2026-05-28,GOOGL,BUY,强势/中性看涨,02 超巨,正式买入,87.0,390.13,-0.025094,-0.072489,-0.045985,,,-0.055366,6,0.9032683495454034,61.77652298650848,49.92097137536734,1.802735679510804e-12,53.24773624040966,54.17878598390538
2026-05-28,HOOD,BUY,强势/中性看涨,16 金融股,二进宫买入点,83.0,84.84,0.111504,0.039133,0.041136,,,-0.027935,6,0.2736372799892391,60.54211804249022,48.39649810065637,1.057395013414936e-12,69.57575550425395,87.78431511951726
2026-05-28,IGV,BUY,强势/中性看涨,11 AI软件 / SAAS,买入跟踪 + 预警买入,78.0,95.68,0.0625,0.094586,0.045778,,,0.001777,6,0.5933352150062698,67.461692770893,128.3017784930762,3.054561064104364e-10,67.28295079411797,72.0931653306189
2026-05-28,LEU,BUY,强势/中性看涨,08 核能,正式买入 + 预警买入,98.0,185.46,-0.016122,0.073709,0.006632,,,-0.127683,6,0.1000945514746541,46.87670596241885,46.00990795400246,0.04619785394320681,49.83826889876889,60.54729635142287
2026-05-28,MDB,BUY,强势/中性看涨,11 AI软件 / SAAS,正式买入 + 预警买入,91.0,325.68,0.030306,0.223471,0.167342,,,0.076947,6,0.4646167783547422,60.64080458216868,81.2164718464146,2.114712936415635e-10,58.29596429808888,60.45967494958949
