symbol,group,signal,date,fwd_ret,bench_ret,excess_ret,period
RIO,13 材料 / 电网,回调买入点,2017-10-06,-0.03810111403457228,0.004914101600010268,-0.04301521563458255,train
RIO,13 材料 / 电网,回调买入点,2018-02-12,-0.05327049646430293,0.025815957631930786,-0.07908645409623372,train
RIO,13 材料 / 电网,回调买入点,2019-05-28,0.0004947844098364129,0.03291094564189034,-0.03241616123205393,train
RIO,13 材料 / 电网,回调买入点,2020-09-11,-0.06443539287415256,0.008920586146521359,-0.07335597902067392,train
RIO,13 材料 / 电网,回调买入点,2021-06-01,-0.0959251808494137,0.0028354942830173258,-0.09876067513243103,train
RIO,13 材料 / 电网,回调买入点,2023-07-12,-0.020173319053489847,0.02345191298665239,-0.04362523204014224,test
RIO,13 材料 / 电网,回调买入点,2024-01-26,-0.04564075004595214,0.02995426026101189,-0.07559501030696403,test
RIO,13 材料 / 电网,回调买入点,2025-08-12,-0.019175897206541226,-0.0037653968491238032,-0.015410500357417423,test
RIO,13 材料 / 电网,回调买入点,2025-11-26,0.06911365241111067,-0.01218215682518764,0.08129580923629831,test
RIO,13 材料 / 电网,回调买入点,2026-05-26,-0.009818618176422045,0.005648876327517982,-0.015467494503940027,test
BHP,13 材料 / 电网,正式买入,2016-10-18,0.031023518338360034,-0.0026204332964745447,0.03364395163483458,train
BHP,13 材料 / 电网,正式买入,2016-11-07,0.07817773661040817,0.03438893756016004,0.04378879905024813,train
BHP,13 材料 / 电网,正式买入,2016-11-30,-0.0269046542031951,0.027316402941696127,-0.05422105714489123,train
BHP,13 材料 / 电网,正式买入,2017-01-03,0.1223662843739437,0.010477715116301578,0.11188856925764212,train
BHP,13 材料 / 电网,正式买入,2017-02-10,-0.025692214810058234,0.029847539311765425,-0.05553975412182366,train
BHP,13 材料 / 电网,正式买入,2017-03-03,-0.057347640428477176,-0.018412882406523945,-0.03893475802195323,train
BHP,13 材料 / 电网,正式买入,2017-03-29,-0.03930608881809028,-0.008915644495988029,-0.03039044432210225,train
BHP,13 材料 / 电网,正式买入,2017-04-25,-0.01761145411140841,0.007335988168569951,-0.02494744227997836,train
BHP,13 材料 / 电网,正式买入,2017-06-08,-0.003652737110706017,-0.0011895696430590519,-0.002463167467646965,train
BHP,13 材料 / 电网,正式买入,2017-08-16,0.08185583517942696,-0.0001620172694837274,0.08201785244891069,train
BHP,13 材料 / 电网,正式买入,2017-09-11,-0.07254001864925863,0.008105569436427817,-0.08064558808568645,train
BHP,13 材料 / 电网,正式买入,2017-10-05,-0.012121194529186696,0.0024738459709572336,-0.01459504050014393,train
BHP,13 材料 / 电网,正式买入,2017-11-01,-0.008803247161409566,0.009709115285314374,-0.01851236244672394,train
BHP,13 材料 / 电网,正式买入,2017-11-22,0.0021291340112112866,0.026909416274975895,-0.024780282263764608,train
BHP,13 材料 / 电网,正式买入,2018-01-24,-0.0386629224426025,-0.060668101985054346,0.022005179542451847,train
BHP,13 材料 / 电网,正式买入,2018-02-13,-0.022413095041884934,0.025864680010573293,-0.04827777505245823,train
BHP,13 材料 / 电网,正式买入,2018-03-21,0.006329112152005489,-0.02466436079874057,0.03099347295074606,train
BHP,13 材料 / 电网,正式买入,2018-05-02,0.08924391439069224,0.035752175942641795,0.05349173844805044,train
BHP,13 材料 / 电网,正式买入,2018-06-01,-0.0469745136864228,0.0023391232331231304,-0.04931363691954593,train
BHP,13 材料 / 电网,正式买入,2018-06-26,-0.0020479357971908696,0.0326583023485163,-0.03470623814570717,train
BHP,13 材料 / 电网,正式买入,2018-07-18,0.014646844333445763,0.016081936429710453,-0.0014350920962646896,train
BHP,13 材料 / 电网,正式买入,2018-08-07,-0.03045279899026787,0.01470695568496505,-0.04515975467523292,train
BHP,13 材料 / 电网,正式买入,2018-09-18,0.06235122953342853,-0.010621829084570211,0.07297305861799874,train
BHP,13 材料 / 电网,正式买入,2018-10-31,-0.0038978186827682837,-0.024055018468642997,0.020157199785874713,train
BHP,13 材料 / 电网,正式买入,2018-12-03,-0.005806446747768201,-0.16097383967093026,0.15516739292316206,train
BHP,13 材料 / 电网,正式买入,2018-12-26,-0.019875740103365458,0.06011868856474645,-0.0799944286681119,train
BHP,13 材料 / 电网,正式买入,2019-01-17,0.054754378244741275,0.027304622097183096,0.02744975614755818,train
BHP,13 材料 / 电网,正式买入,2019-03-06,0.0050723231222225,0.01366606111284785,-0.00859373799062535,train
BHP,13 材料 / 电网,正式买入,2019-03-26,0.04710281533195837,0.031481240243428577,0.015621575088529793,train
BHP,13 材料 / 电网,正式买入,2019-05-16,0.013066881806172548,-0.010080028818266529,0.023146910624439077,train
BHP,13 材料 / 电网,正式买入,2019-06-06,0.0976858876009501,0.01990875586643681,0.07777713173451328,train
BHP,13 材料 / 电网,正式买入,2019-07-10,-0.020543171884321088,0.007066126293989949,-0.027609298178311037,train
BHP,13 材料 / 电网,正式买入,2019-08-29,0.06668049453429115,0.02905188457892205,0.0376286099553691,train
BHP,13 材料 / 电网,正式买入,2019-10-10,0.020673939959747978,0.037171002513506135,-0.016497062553758157,train
BHP,13 材料 / 电网,正式买入,2019-11-01,0.0066013240800169015,0.01349047549363025,-0.006889151413613348,train
BHP,13 材料 / 电网,正式买入,2019-11-22,0.0653029519255437,0.02045284295056793,0.044850108974975766,train
BHP,13 材料 / 电网,正式买入,2020-01-08,-0.03360117061870738,0.006688188714789156,-0.04028935933349653,train
BHP,13 材料 / 电网,正式买入,2020-02-05,-0.12128666946896904,-0.06417108181087716,-0.05711558765809188,train
BHP,13 材料 / 电网,正式买入,2020-03-24,0.10696647041071827,0.16713969018538855,-0.06017321977467027,train
BHP,13 材料 / 电网,正式买入,2020-04-16,0.019942994068481434,0.018452145409750598,0.0014908486587308367,train
BHP,13 材料 / 电网,正式买入,2020-05-06,0.17343826895319636,0.06782761224027034,0.10561065671292602,train
BHP,13 材料 / 电网,正式买入,2020-06-12,0.0011997685116302836,0.026363432354371774,-0.02516366384274149,train
BHP,13 材料 / 电网,正式买入,2020-08-03,0.015272890738410538,0.03251316087345679,-0.017240270135046254,train
BHP,13 材料 / 电网,正式买入,2020-08-28,-0.020060888100441265,-0.05684863209290203,0.036787743992460764,train
BHP,13 材料 / 电网,正式买入,2020-10-08,-0.0917745608003443,-0.049799276217283195,-0.0419752845830611,train
BHP,13 材料 / 电网,正式买入,2020-11-03,0.1124116761394871,0.06377404622691563,0.04863762991257148,train
BHP,13 材料 / 电网,正式买入,2021-01-19,-0.025055958514858534,0.031321843550281336,-0.05637780206513987,train
BHP,13 材料 / 电网,正式买入,2021-02-08,0.1307968091924021,-0.0023815604468565565,0.13317836963925866,train
BHP,13 材料 / 电网,正式买入,2021-03-01,-0.12607922207835254,-0.00025662402942494555,-0.1258225980489276,train
BHP,13 材料 / 电网,正式买入,2021-03-26,0.04892622661025858,0.053740083309486986,-0.004813856699228403,train
BHP,13 材料 / 电网,正式买入,2021-05-03,-0.010120191555905267,-0.007795336371274719,-0.0023248551846305476,train
BHP,13 材料 / 电网,正式买入,2021-06-01,-0.07693311769992628,0.0028354942830173258,-0.0797686119829436,train
BHP,13 材料 / 电网,正式买入,2021-06-24,0.048907807871566344,0.022700526365399654,0.02620728150616669,train
BHP,13 材料 / 电网,正式买入,2021-07-21,0.02363345215138901,0.018709021082025323,0.004924431069363688,train
BHP,13 材料 / 电网,正式买入,2021-08-11,-0.15063571361574435,0.017531206455219328,-0.16816692007096368,train
BHP,13 材料 / 电网,正式买入,2021-10-07,0.024242359033893157,0.03483335305642932,-0.01059099402253616,train
BHP,13 材料 / 电网,正式买入,2021-11-08,0.02284778701755208,-0.009233759068295266,0.032081546085847346,train
BHP,13 材料 / 电网,正式买入,2021-12-06,0.07988539611617962,0.040258072051921445,0.039627324064258174,train
BHP,13 材料 / 电网,正式买入,2022-01-27,0.04452889836312868,0.03561825483947478,0.008910643523653894,train
BHP,13 材料 / 电网,正式买入,2022-02-16,0.016150173493101327,-0.04296910474505966,0.05911927823816099,train
BHP,13 材料 / 电网,正式买入,2022-03-10,0.09703698717195386,0.07807652618907768,0.01896046098287618,train
BHP,13 材料 / 电网,正式买入,2022-04-12,-0.11878486930073706,-0.04998974020614422,-0.06879512909459284,train
BHP,13 材料 / 电网,正式买入,2022-05-04,-0.0037533934102634836,-0.08196984829692344,0.07821645488665996,train
BHP,13 材料 / 电网,正式买入,2022-07-25,0.05566070889237573,0.0797077589187749,-0.024047050026399175,train
BHP,13 材料 / 电网,正式买入,2022-09-09,-0.05474319413740958,-0.10774716404564011,0.05300396990823053,train
BHP,13 材料 / 电网,正式买入,2022-10-03,-0.027100300619707363,0.02094875617202452,-0.04804905679173188,train
BHP,13 材料 / 电网,正式买入,2022-10-21,0.08316753769935792,0.054503175160327544,0.028664362539030375,train
BHP,13 材料 / 电网,正式买入,2022-12-21,0.10102135384251598,0.02778132243361542,0.07324003140890056,train
BHP,13 材料 / 电网,正式买入,2023-02-16,-0.09533737484036287,-0.04095229075804285,-0.05438508408232001,test
BHP,13 材料 / 电网,正式买入,2023-03-28,0.0622065580556761,0.04704242938432324,0.015164128671352861,test
BHP,13 材料 / 电网,正式买入,2023-05-05,-0.09475246010004934,0.004895400212705292,-0.09964786031275463,test
BHP,13 材料 / 电网,正式买入,2023-06-02,0.010047686313396698,0.012362072025960735,-0.0023143857125640377,test
BHP,13 材料 / 电网,正式买入,2023-07-03,0.011515064194721036,0.02345704829236972,-0.011941984097648684,test
